,content,label,avg_length
14,"Việt Nam: ""Bầu cử thành công, âm mưu cài cắm người vào hệ thống bị triệt phá""
Tổng thư ký Quốc hội Bùi Văn Cường, Chánh văn phòng Hội đồng Bầu cử quốc gia có phát biểu như vừa nêu vào đêm 23-5-2021.
Theo ông… More Cường có khoảng 32.000 tổ bầu cử đạt 100% cử tri đi bầu tính đến 17 giờ 30 tối cùng ngày.
""Có thể đánh giá kỳ bầu cử đại biểu Quốc hội khoá XV và đại biểu HĐND nhiệm kỳ 2021-2026 đã thành công tốt đẹp, không sự cố lớn xảy ra.
""Nhiều âm mưu của thế lực thù địch đã được triệt phá, kể cả liên quan việc giới thiệu người để cài cắm vào hệ thống"", ông Cường cho biết.
Ông Cường không cho biết đã triệt phá việc ""giới thiệu người để cài cắm vào hệ thống"" như thế nào và vụ nào cụ thể.
Tuy… More

Việt Nam: ""Bầu cử thành công, âm mưu cài cắm người vào hệ thống bị triệt phá""

Tổng thư ký Quốc hội Bùi Văn Cường, Chánh văn phòng Hội đồng Bầu cử quốc gia có phát biểu như vừa nêu vào đêm 23-5-2021.

Theo ông Cường có khoảng 32.000 tổ bầu cử đạt 100% cử tri đi bầu tính đến 17 giờ 30 tối cùng ngày.

""Có thể đánh giá kỳ bầu cử đại biểu Quốc hội khoá XV và đại biểu HĐND nhiệm kỳ 2021-2026 đã thành công tốt đẹp, không sự cố lớn xảy ra.

""Nhiều âm mưu của thế lực thù địch đã được triệt phá, kể cả liên quan việc giới thiệu người để cài cắm vào hệ thống"", ông Cường cho biết.

Ông Cường không cho biết đã triệt phá việc ""giới thiệu người để cài cắm vào hệ thống"" như thế nào và vụ nào cụ thể.

Tuy…

",1,1405
15,"Giới chức Y tế Việt Nam thừa nhận chủng virus SARS-CoV-2 mới trong đợt dịch thứ tư đang gây ra nhiều ca bệnh nặng hơn, bao gồm cả người trẻ tuổi, so với các chủng virus gây bệnh trong các đợt dịch lần trước.
… More Truyền thông Nhà nước trích nguồn tin từ Tiểu ban Điều trị và Tổ hội chẩn bệnh nhân COVID-19 nặng cho biết, tính đến sáng ngày 24/5, Việt Nam đang điều trị 2.258 bệnh nhân. Trong số này, 61 ca bệnh có tiên lượng nặng, 69 ca phải thở oxy, 20 bệnh nhân nguy kịch.
Cũng theo truyền thông Nhà nước, chỉ trong năm ngày, Việt Nam đã phải tổ chức bốn lần hội chẩn quốc gia tại Trung tâm Quản lý và điều hành hỗ trợ chẩn đoán và điều trị bệnh nhân COVID-19.
Các chuyên gia đầu ngành Y của Việt Nam được báo chí trong nước dẫn lời cho biết, chủng virus mới được đánh giá lây lan mạnh và gây ra nhiều biến chứng nặng không chỉ ở những người có bệnh nền mà cả ở nhiều người trẻ.

Giới chức Y tế Việt Nam thừa nhận chủng virus SARS-CoV-2 mới trong đợt dịch thứ tư đang gây ra nhiều ca bệnh nặng hơn, bao gồm cả người trẻ tuổi, so với các chủng virus gây bệnh trong các đợt dịch lần trước.

Truyền thông Nhà nước trích nguồn tin từ Tiểu ban Điều trị và Tổ hội chẩn bệnh nhân COVID-19 nặng cho biết, tính đến sáng ngày 24/5, Việt Nam đang điều trị 2.258 bệnh nhân. Trong số này, 61 ca bệnh có tiên lượng nặng, 69 ca phải thở oxy, 20 bệnh nhân nguy kịch.

Cũng theo truyền thông Nhà nước, chỉ trong năm ngày, Việt Nam đã phải tổ chức bốn lần hội chẩn quốc gia tại Trung tâm Quản lý và điều hành hỗ trợ chẩn đoán và điều trị bệnh nhân COVID-19.

Các chuyên gia đầu ngành Y của Việt Nam được báo chí trong nước dẫn lời cho biết, chủng virus mới được đánh giá lây lan mạnh và gây ra nhiều biến chứng nặng không chỉ ở những người có bệnh nền mà cả ở nhiều người trẻ.

RFA.ORG
COVID-19: Chủng biến thể mới gây nhiều ca bệnh nặng bao gồm cả người trẻ ở Việt Nam, 20 người nguy kịch
Giới chức Y tế Việt Nam thừa nhận chủng virus SARS-CoV-2 mới trong đợt dịch thứ tư đang gây ra nhiều ca bệnh nặng hơn, bao gồm cả người trẻ tuổi, so với các chủng virus gây bệnh trong các đợt dịch lần trước.

RFA.ORG
COVID-19: Chủng biến thể mới gây nhiều ca bệnh nặng bao gồm cả người trẻ ở Việt Nam, 20 người nguy kịch",1,2196
17,"Gần 100% cử tri đi bầu: Tỷ lệ của Việt Nam cao hơn Mỹ 30%
Bộ Nội vụ Việt Nam hôm 24-5-2021 cho biết, nước này đã có 99,16% cử tri đi bầu cử Đại biểu Quốc hội và Đại biểu Hội đồng nhân dân các cấp một ngày trước… More đó.
Tỷ lệ này cao hơn khoảng 32.36% cuộc bầu cử Tổng thống Mỹ năm 2020 với chỉ 66.8% cử tri Mỹ đi bầu.
Cuộc bầu cử liên bang Úc năm 2019 có 91.89% cử tri đi bầu do nước này bắt buộc mọi công dân trên 18 tuổi và hội đủ điều kiện đi bầu phải đi bỏ phiếu, nếu không sẽ bị phạt tiền.
Bạn nghĩ sao?
#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021

Gần 100% cử tri đi bầu: Tỷ lệ của Việt Nam cao hơn Mỹ 30%

Bộ Nội vụ Việt Nam hôm 24-5-2021 cho biết, nước này đã có 99,16% cử tri đi bầu cử Đại biểu Quốc hội và Đại biểu Hội đồng nhân dân các cấp một ngày trước đó.

Tỷ lệ này cao hơn khoảng 32.36% cuộc bầu cử Tổng thống Mỹ năm 2020 với chỉ 66.8% cử tri Mỹ đi bầu.

Cuộc bầu cử liên bang Úc năm 2019 có 91.89% cử tri đi bầu do nước này bắt buộc mọi công dân trên 18 tuổi và hội đủ điều kiện đi bầu phải đi bỏ phiếu, nếu không sẽ bị phạt tiền.

Bạn nghĩ sao?

#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021

",1,1131
18,"Chủ tịch nước Nguyễn Xuân Phúc không thực hiện đúng nguyên tắc 5K của Bộ Y tế
Mặc dù khuyến cáo khi cử tri đi bầu cử hôm 23-5 thì thực hiện theo nguyên tắc 5K của Bộ Y tế, tuy nhiên hình ảnh cho thấy Chủ tịch… More nước Nguyễn Xuân Phúc tay bắt mặt mừng với người dân sau khi bỏ phiếu.
Bạn nghĩ sao?
#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021
Ảnh: PLTPHCM

Chủ tịch nước Nguyễn Xuân Phúc không thực hiện đúng nguyên tắc 5K của Bộ Y tế

Mặc dù khuyến cáo khi cử tri đi bầu cử hôm 23-5 thì thực hiện theo nguyên tắc 5K của Bộ Y tế, tuy nhiên hình ảnh cho thấy Chủ tịch nước Nguyễn Xuân Phúc tay bắt mặt mừng với người dân sau khi bỏ phiếu.

Bạn nghĩ sao?

#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021

Ảnh: PLTPHCM

",1,734
19,"Hà Nội: Tổ bầu cử lập biên bản đối với người không đi bỏ phiếu
Các đoạn video do bà Đỗ Lê Na đưa lên cho thấy Tổ bầu cử của phường Thanh Lương, quận Hai Bà Trưng, Hà Nội vào tối 23-5 đã đến nhà thúc ép bà đi… More bỏ phiếu sau đó tiến hành lập biên bản khi bà không đồng ý bỏ phiếu của mình.
Bà Na bị khiếm thị là vợ của Ứng cử viên Đại Biểu Quốc hội Lê Trọng Hùng - người bị bắt giữ trước bầu cử vì bị cáo buộc phát tán tài liệu chống nhà nước, trong khi ông Hùng là người tích cực đưa sách Hiến pháp Việt Nam hiện hành đến với người dân.
#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021

Hà Nội: Tổ bầu cử lập biên bản đối với người không đi bỏ phiếu

Các đoạn video do bà Đỗ Lê Na đưa lên cho thấy Tổ bầu cử của phường Thanh Lương, quận Hai Bà Trưng, Hà Nội vào tối 23-5 đã đến nhà thúc ép bà đi bỏ phiếu sau đó tiến hành lập biên bản khi bà không đồng ý bỏ phiếu của mình.

Bà Na bị khiếm thị là vợ của Ứng cử viên Đại Biểu Quốc hội Lê Trọng Hùng - người bị bắt giữ trước bầu cử vì bị cáo buộc phát tán tài liệu chống nhà nước, trong khi ông Hùng là người tích cực đưa sách Hiến pháp Việt Nam hiện hành đến với người dân.

#RFAVietnamese #BaucuQuochoi2021 #VietnamElection2021

Play Video",1,1197
20,"Hướng tới cuộc bầu cử toàn quốc năm 2022, Manila có thể sẽ quay lại lập trường đối đầu mạnh mẽ hơn với Bắc Kinh. Trong cuộc đua trở thành người kế nhiệm Duterte, các ứng cử viên tổng thống tiềm năng - bao gồm… More cả các đồng minh chính trị thân cận nhất và các thành viên nội các của Duterte - sẽ có những bài diễn văn tranh cử đề cao quan điểm chống Trung Quốc, điều mà Duterte từng thực hiện và giúp ông giành chiến thắng trong cuộc bầu cử năm 2016. Trong bối cảnh phe đối lập và người dân ngày càng gia tăng lập trường chống Trung Quốc, một lựa chọn vững chắc cho Philippines là tái lập liên minh an ninh với Mỹ. Các cuộc tuần tra chung với đồng minh, các cuộc tập trận và triển khai các khí tài quân… More

Hướng tới cuộc bầu cử toàn quốc năm 2022, Manila có thể sẽ quay lại lập trường đối đầu mạnh mẽ hơn với Bắc Kinh. Trong cuộc đua trở thành người kế nhiệm Duterte, các ứng cử viên tổng thống tiềm năng - bao gồm cả các đồng minh chính trị thân cận nhất và các thành viên nội các của Duterte - sẽ có những bài diễn văn tranh cử đề cao quan điểm chống Trung Quốc, điều mà Duterte từng thực hiện và giúp ông giành chiến thắng trong cuộc bầu cử năm 2016. Trong bối cảnh phe đối lập và người dân ngày càng gia tăng lập trường chống Trung Quốc, một lựa chọn vững chắc cho Philippines là tái lập liên minh an ninh với Mỹ. Các cuộc tuần tra chung với đồng minh, các cuộc tập trận và triển khai các khí tài quân… More

RFA.ORG
Quan hệ với Trung Quốc - Bài học từ Philippines
Dư luận đang dậy sóng trước việc Thủ tướng Campuchia Hun Sen trong hội nghị Tương lai châu Á lần thứ 26 vừa diễn ra dưới hình thức trực tuyến vào hôm qua 20.5, đã mạnh miệng bảo vệ mối quan hệ “gần gũi” giữa Phompenh và Bắc Kinh....

RFA.ORG
Quan hệ với Trung Quốc - Bài học từ Philippines",1,1765
22,"Nói “đẫm lệ” là vì khi xướng ngôn viên đọc bài ông Trọng trên VTTH, bản thân tôi có cảm tưởng như đang nghe những lời ai điếu tiễn đưa chủ nghĩa xã hội (CNXH) về thế giới bên kia. Những điều TBT ngợi ca tính ưu… More việt của CNXH chẳng thấy đâu. Trong khi đó, bức tranh thực tế của xã hội Việt Nam ngày nay thì toàn phô ra những điều ngược lại, vừa đen tối, vừa thảm hại.
Xã hội dân sự trong nước lần lượt phản công. Một nhà đấu tranh dân chủ đã bình luận “nóng”: Hãy tưởng tượng Mỹ và phương Tây đọc bài ông Trọng, thấy “cay mũi”, vì bị TBT Việt Nam “lợi dụng tự do dân chủ, tuyên truyền chống phá các nhà nước tư bản”. Họ lấy quyết định tẩy chay “các nước cộng sản”. Rút hết vốn liếng,… More

Nói “đẫm lệ” là vì khi xướng ngôn viên đọc bài ông Trọng trên VTTH, bản thân tôi có cảm tưởng như đang nghe những lời ai điếu tiễn đưa chủ nghĩa xã hội (CNXH) về thế giới bên kia. Những điều TBT ngợi ca tính ưu việt của CNXH chẳng thấy đâu. Trong khi đó, bức tranh thực tế của xã hội Việt Nam ngày nay thì toàn phô ra những điều ngược lại, vừa đen tối, vừa thảm hại.

Xã hội dân sự trong nước lần lượt phản công. Một nhà đấu tranh dân chủ đã bình luận “nóng”: Hãy tưởng tượng Mỹ và phương Tây đọc bài ông Trọng, thấy “cay mũi”, vì bị TBT Việt Nam “lợi dụng tự do dân chủ, tuyên truyền chống phá các nhà nước tư bản”. Họ lấy quyết định tẩy chay “các nước cộng sản”. Rút hết vốn liếng,…

RFA.ORG
Về bài viết hoang tưởng và đẫm lệ của Tổng bí thư
Mấy hôm nay trên các trang mạng xã hội xuất hiện một loạt bình luận “nổ súng tấn công” vào bài “Một số vấn đề lý luận và thực tiễn về chủ nghĩa xã hội…” của Tổng bí thư (TBT) ĐCSVN  Nguyễn Phú Trọng.

RFA.ORG
Về bài viết hoang tưởng và đẫm lệ của Tổng bí thư",1,1726
23,"Việt Nam bỏ phiếu bầu quốc hội giữa đợt bùng phát dịch COVID-19 mới
Người dân Việt Nam hôm 23-5-2021 đi bỏ phiếu dự kiến sẽ chọn ra 500 Đại biểu trong cơ quan lập pháp phần lớn là bù nhìn trong bối cảnh dịch… More COVID-19 đang lan nhanh.
Theo Reuters, đợt này ứng cử viên độc lập ít hơn trước đây đang ứng cử vào Quốc hội được tổ chức mỗi 5 năm một lần và thường là sau khi đảng Cộng sản cầm quyền tổ chức đại hội để chọn ra ban lãnh đạo mới.
Mặc dù ngày càng cởi mở hơn đối với sự thay đổi xã hội ở quốc gia Đông Nam Á và rất nhiều thỏa thuận thương mại tự do, đảng Cộng sản - một trong những đảng cộng sản cầm quyền cuối cùng trên thế giới - vẫn kiểm soát chặt chẽ Việt Nam và các phương tiện truyền… More

Việt Nam bỏ phiếu bầu quốc hội giữa đợt bùng phát dịch COVID-19 mới

Người dân Việt Nam hôm 23-5-2021 đi bỏ phiếu dự kiến sẽ chọn ra 500 Đại biểu trong cơ quan lập pháp phần lớn là bù nhìn trong bối cảnh dịch COVID-19 đang lan nhanh.

Theo Reuters, đợt này ứng cử viên độc lập ít hơn trước đây đang ứng cử vào Quốc hội được tổ chức mỗi 5 năm một lần và thường là sau khi đảng Cộng sản cầm quyền tổ chức đại hội để chọn ra ban lãnh đạo mới.

Mặc dù ngày càng cởi mở hơn đối với sự thay đổi xã hội ở quốc gia Đông Nam Á và rất nhiều thỏa thuận thương mại tự do, đảng Cộng sản - một trong những đảng cộng sản cầm quyền cuối cùng trên thế giới - vẫn kiểm soát chặt chẽ Việt Nam và các phương tiện truyền…

+6",1,1414
24,"Đại sứ Nga: ""G7 mạo hiểm khi đẩy Nga-Trung gần nhau""
Ông Andrei Kelin, Đại sứ Nga tại London, Anh, hôm 20/5 lên tiếng đe doạ các nước G7 (Mỹ, Anh, Đức Pháp, Nhật, Canada, Italy) rằng G7 đang khiến Nga và Trung Quốc xích lại gần với nhau.
Đại sứ Nga tại London: Đẩy Nga - Trung Quốc xích lại gần với nhau là ""một trò mạo hiểm"".

Đại sứ Nga: ""G7 mạo hiểm khi đẩy Nga-Trung gần nhau""

Ông Andrei Kelin, Đại sứ Nga tại London, Anh, hôm 20/5 lên tiếng đe doạ các nước G7 (Mỹ, Anh, Đức Pháp, Nhật, Canada, Italy) rằng G7 đang khiến Nga và Trung Quốc xích lại gần với nhau.

Đại sứ Nga tại London: Đẩy Nga - Trung Quốc xích lại gần với nhau là ""một trò mạo hiểm"".

Play Video
Đài Á Châu Tự Do
May 23 at 1:00 AM ·
Đại sứ Nga: ""G7 mạo hiểm khi đẩy Nga-Trung gần nhau""
Ông Andrei Kelin, Đại sứ Nga tại London, Anh, hôm 20/5 lên tiếng đe doạ các nước G7 (Mỹ, Anh, Đức Pháp, Nhật, Canada, Italy) rằng G7 đang khiến Nga và Trung… More Quốc xích lại gần với nhau.
Đại sứ Nga tại London nói việc đẩy Nga và Trung Quốc xích lại gần với nhau là ""một trò mạo hiểm"".
Nga và Trung Quốc hôm 19/5 vừa khánh thành xây dựng thêm 4 tổ hợp mới ở Nhà máy điện hạt nhân Tianwan và Xudapu ở Trung Quốc.
Tổng thống Nga Vladimir Putin nói nhiều sáng kiến lớn Nga-Trung đang được tiến hành gồm lò phản ứng neautron ở Trung Quốc và một dự án lò phản ứng neautron đa mục đích ở thành phố Dimitrovgrad.

Play Video

Đài Á Châu Tự Do
May 23 at 1:00 AM ·
Đại sứ Nga: ""G7 mạo hiểm khi đẩy Nga-Trung gần nhau""
Ông Andrei Kelin, Đại sứ Nga tại London, Anh, hôm 20/5 lên tiếng đe doạ các nước G7 (Mỹ, Anh, Đức Pháp, Nhật, Canada, Italy) rằng G7 đang khiến Nga và Trung… More Quốc xích lại gần với nhau.
Đại sứ Nga tại London nói việc đẩy Nga và Trung Quốc xích lại gần với nhau là ""một trò mạo hiểm"".
Nga và Trung Quốc hôm 19/5 vừa khánh thành xây dựng thêm 4 tổ hợp mới ở Nhà máy điện hạt nhân Tianwan và Xudapu ở Trung Quốc.
Tổng thống Nga Vladimir Putin nói nhiều sáng kiến lớn Nga-Trung đang được tiến hành gồm lò phản ứng neautron ở Trung Quốc và một dự án lò phản ứng neautron đa mục đích ở thành phố Dimitrovgrad.

Đài Á Châu Tự Do
May 23 at 1:00 AM ·

Đại sứ Nga: ""G7 mạo hiểm khi đẩy Nga-Trung gần nhau""

Ông Andrei Kelin, Đại sứ Nga tại London, Anh, hôm 20/5 lên tiếng đe doạ các nước G7 (Mỹ, Anh, Đức Pháp, Nhật, Canada, Italy) rằng G7 đang khiến Nga và Trung Quốc xích lại gần với nhau.

Đại sứ Nga tại London nói việc đẩy Nga và Trung Quốc xích lại gần với nhau là ""một trò mạo hiểm"".

Nga và Trung Quốc hôm 19/5 vừa khánh thành xây dựng thêm 4 tổ hợp mới ở Nhà máy điện hạt nhân Tianwan và Xudapu ở Trung Quốc.

Tổng thống Nga Vladimir Putin nói nhiều sáng kiến lớn Nga-Trung đang được tiến hành gồm lò phản ứng neautron ở Trung Quốc và một dự án lò phản ứng neautron đa mục đích ở thành phố Dimitrovgrad.",1,2778
25,"""Có thể mình là người (đồng tính) đầu tiên ứng cử Đại biểu Quốc hội nhưng tôi không bao giờ mong mình là người duy nhất”.
Đó là phát biểu của ông Lương Thế Huy khi nói về việc mình là người đồng tính đầu tiên… More ứng cử Đại biểu Quốc hội khoá 15. Ông là một trong số 9 ứng viên độc lập của kỳ bầu cử này.
Là một người trẻ, 32 tuổi, giám đốc Viện nghiên cứu Xã hội, Kinh tế và Môi trường iSEE -một tổ chức phi lợi nhuận hoạt động vì quyền của các nhóm thiểu số trong xã hội thế nhưng việc Lương Thế Huy công khai giới tính của mình trước cuộc bầu cử lại đang gây nhiều tranh cãi.

""Có thể mình là người (đồng tính) đầu tiên ứng cử Đại biểu Quốc hội nhưng tôi không bao giờ mong mình là người duy nhất”.

Đó là phát biểu của ông Lương Thế Huy khi nói về việc mình là người đồng tính đầu tiên ứng cử Đại biểu Quốc hội khoá 15. Ông là một trong số 9 ứng viên độc lập của kỳ bầu cử này.

Là một người trẻ, 32 tuổi, giám đốc Viện nghiên cứu Xã hội, Kinh tế và Môi trường iSEE -một tổ chức phi lợi nhuận hoạt động vì quyền của các nhóm thiểu số trong xã hội thế nhưng việc Lương Thế Huy công khai giới tính của mình trước cuộc bầu cử lại đang gây nhiều tranh cãi.

RFA.ORG
Ứng viên độc lập công khai đồng tính: Sẽ là “chính trị cấp tiến”?
Một ứng cử viên Đại biểu Quốc hội (ĐBQH) khóa 15 đang gây sự chú ý của dư luận vì ông là ứng cử viên đầu tiên trong lịch sử Việt Nam công khai mình đồng tính. Việc này là dấu hiệu cho thấy cuộc bầu cử ĐBQH của Việt Nam có nh....

RFA.ORG
Ứng viên độc lập công khai đồng tính: Sẽ là “chính trị cấp tiến”?",1,1537
26,"Năm năm sau khi thảm họa Formosa xảy ra ở bốn tỉnh miền Trung, người dân cho biết họ vẫn không thấy môi trường cải thiện theo như lời hứa của các viên chức địa phương và lãnh đạo Formosa. Một số người không… More nhận được tiền đền bù. Họ chỉ nuôi một chút hy vọng qua vụ kiện tại Đài Loan nơi có trụ sở công ty mẹ của nhà máy gây ra thảm họa nhiễm độc biển.

Năm năm sau khi thảm họa Formosa xảy ra ở bốn tỉnh miền Trung, người dân cho biết họ vẫn không thấy môi trường cải thiện theo như lời hứa của các viên chức địa phương và lãnh đạo Formosa. Một số người không nhận được tiền đền bù. Họ chỉ nuôi một chút hy vọng qua vụ kiện tại Đài Loan nơi có trụ sở công ty mẹ của nhà máy gây ra thảm họa nhiễm độc biển.

RFA.ORG
Hơn năm năm sau thảm họa môi trường Formosa dân vẫn còn chịu tác động
Năm năm sau khi thảm họa Formosa xảy ra ở bốn tỉnh miền Trung, người dân cho biết họ vẫn không thấy môi trường cải thiện theo như lời hứa của các viên chức địa phương và lãnh đạo Formosa. Một số người không nhận được tiền đ.....

RFA.ORG
Hơn năm năm sau thảm họa môi trường Formosa dân vẫn còn chịu tác động",1,1099
27,"Cấm chỉ trích ứng viên đảng cử nhưng lại thoải mái bôi nhọ ứng viên độc lập
Hôm 11-5-2021 vừa qua, Phó Chủ tịch UBND TPHCM Võ Văn Hoan đề nghị theo dõi trên mạng, ai nói xấu ứng cử viên đại biểu Quốc hội và… More HĐND các cấp thì lập kế hoạch xử lý cụ thể, nghiêm túc.
Phát biểu này diễn ra sau khi bà Nguyễn Phương Hằng có lời qua tiếng lại với ứng cử viên Hội đồng nhân dân, nghệ sĩ Trịnh Kim Chi.
Bà Trịnh Kim Chi là Phó Chủ tịch Hội Sân khấu TPHCM và là Ủy viên Ủy ban mặt trận tổ quốc Việt Nam được Mặt trận Tổ quốc Việt Nam giới thiệu ứng cử.
Tuy nhiên, một người khác là ông Lương Thế Huy - người ngoài đảng cộng sản tự ứng cử Đại biểu Quốc hội ở quận Hà Đông, Hà Nội lại bị các tài khoản… More

Cấm chỉ trích ứng viên đảng cử nhưng lại thoải mái bôi nhọ ứng viên độc lập

Hôm 11-5-2021 vừa qua, Phó Chủ tịch UBND TPHCM Võ Văn Hoan đề nghị theo dõi trên mạng, ai nói xấu ứng cử viên đại biểu Quốc hội và HĐND các cấp thì lập kế hoạch xử lý cụ thể, nghiêm túc.

Phát biểu này diễn ra sau khi bà Nguyễn Phương Hằng có lời qua tiếng lại với ứng cử viên Hội đồng nhân dân, nghệ sĩ Trịnh Kim Chi.

Bà Trịnh Kim Chi là Phó Chủ tịch Hội Sân khấu TPHCM và là Ủy viên Ủy ban mặt trận tổ quốc Việt Nam được Mặt trận Tổ quốc Việt Nam giới thiệu ứng cử.

Tuy nhiên, một người khác là ông Lương Thế Huy - người ngoài đảng cộng sản tự ứng cử Đại biểu Quốc hội ở quận Hà Đông, Hà Nội lại bị các tài khoản…

",1,1399
28,"Bài viết trên Facebook Trần Giảm hôm 8-5 được cho là do ông Trần Ngọc Sơn quản lý khen ""bầu cử Việt Nam văn minh hơn bầu cử Mỹ"". Ông viết:
""Bọn Mỹ lắm chuyện. Bầu cử xong rồi mà luật pháp vẫn soi mói nhau để… More truất phế người thắng cử - Bọn ta Cộng sản văn minh hơn. Bầu cử lúc nào cũng 89%-99% thành công tốt đẹp.
Ta còn nhìn xa trông rộng đến 2045 và lâu dài hơn nữa. Kể cả nhiều kẻ ngu tham, không hiểu biết hiến pháp và pháp luật nhưng vẫn làm lãnh đạo tốt"" - bài đăng của Facebooker Trần Giảm với toàn ký tự in hoa mỉa mai.
Trang web của Đài truyền hình Việt Nam VTV dẫn thông tin từ cơ quan cảnh sát điều tra Công an huyện Vĩnh Tường, tỉnh Vĩnh Phúc quy kết cho rằng, họ phát hiện tài khoản… More

Bài viết trên Facebook Trần Giảm hôm 8-5 được cho là do ông Trần Ngọc Sơn quản lý khen ""bầu cử Việt Nam văn minh hơn bầu cử Mỹ"". Ông viết:

""Bọn Mỹ lắm chuyện. Bầu cử xong rồi mà luật pháp vẫn soi mói nhau để truất phế người thắng cử - Bọn ta Cộng sản văn minh hơn. Bầu cử lúc nào cũng 89%-99% thành công tốt đẹp.

Ta còn nhìn xa trông rộng đến 2045 và lâu dài hơn nữa. Kể cả nhiều kẻ ngu tham, không hiểu biết hiến pháp và pháp luật nhưng vẫn làm lãnh đạo tốt"" - bài đăng của Facebooker Trần Giảm với toàn ký tự in hoa mỉa mai.

Trang web của Đài truyền hình Việt Nam VTV dẫn thông tin từ cơ quan cảnh sát điều tra Công an huyện Vĩnh Tường, tỉnh Vĩnh Phúc quy kết cho rằng, họ phát hiện tài khoản…

RFA.ORG
Khen “bầu cử Việt Nam văn minh hơn Mỹ”, một Facebooker bị bắt
Báo chí nhà nước hôm 21-5 cho hay, Công an tỉnh Vĩnh Phúc đã khởi tố và bắt tạm giam ông Trần Ngọc Sơn với cáo buộc tội danh “Lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của Nhà nước, quyền, lợi ích hợp pháp của tổ chứ...

RFA.ORG
Khen “bầu cử Việt Nam văn minh hơn Mỹ”, một Facebooker bị bắt",1,1776
30,"""Bộ Chính trị đã kết luận rồi, Quốc hội phải bàn để ra Luật Đặc khu""
Chủ tịch Quốc hội Nguyễn Thị Kim Ngân phát biểu hồi tháng 4-2018 trước Quốc hội khóa 14 khi dư luận lên tiếng phản đối về dự thảo Luật đơn… More vị hành chính - kinh tế đặc biệt (hay còn gọi là Luật Đặc khu) trong đó có quy định cho nước ngoài thuê đất 99 năm.
""Bộ Chính trị đã kết luận rồi, dự thảo luật không trái Hiến pháp, phải bàn để ra luật chứ không không thể không ra luật"" - bà Kim Ngân thời điểm 2018 khẳng định.
Bộ Chính trị Ban Chấp hành Trung ương đảng Cộng sản Việt Nam, thường gọi tắt là Bộ Chính trị là cơ quan lãnh đạo và kiểm tra việc thực hiện nghị quyết Ðại hội Đại biểu toàn quốc, nghị quyết của Ban Chấp hành Trung ương; quyết định những vấn đề về chủ trương, chính sách, tổ chức, cán bộ...
Phải đến tháng 6-2018 khi các cuộc biểu tình chống dự thảo Luật Đặc khu và Luật An ninh mạng lên cao ở các tỉnh thành của Việt Nam, các đại biểu mới đồng ý bỏ phiếu lùi lại việc bàn thảo dự luật Đặc khu.
#RFAVietnamese #ChuTichQuocHoi #BaucuQuochoi2021 #VietnamElection2021 #NguyenThiKimNgan

""Bộ Chính trị đã kết luận rồi, Quốc hội phải bàn để ra Luật Đặc khu""

Chủ tịch Quốc hội Nguyễn Thị Kim Ngân phát biểu hồi tháng 4-2018 trước Quốc hội khóa 14 khi dư luận lên tiếng phản đối về dự thảo Luật đơn vị hành chính - kinh tế đặc biệt (hay còn gọi là Luật Đặc khu) trong đó có quy định cho nước ngoài thuê đất 99 năm.

""Bộ Chính trị đã kết luận rồi, dự thảo luật không trái Hiến pháp, phải bàn để ra luật chứ không không thể không ra luật"" - bà Kim Ngân thời điểm 2018 khẳng định.

Bộ Chính trị Ban Chấp hành Trung ương đảng Cộng sản Việt Nam, thường gọi tắt là Bộ Chính trị là cơ quan lãnh đạo và kiểm tra việc thực hiện nghị quyết Ðại hội Đại biểu toàn quốc, nghị quyết của Ban Chấp hành Trung ương; quyết định những vấn đề về chủ trương, chính sách, tổ chức, cán bộ...

Phải đến tháng 6-2018 khi các cuộc biểu tình chống dự thảo Luật Đặc khu và Luật An ninh mạng lên cao ở các tỉnh thành của Việt Nam, các đại biểu mới đồng ý bỏ phiếu lùi lại việc bàn thảo dự luật Đặc khu.

#RFAVietnamese #ChuTichQuocHoi #BaucuQuochoi2021 #VietnamElection2021 #NguyenThiKimNgan

",1,2149
